id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,class
6179,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6180,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6181,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6182,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6183,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6184,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6185,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6186,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6187,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6188,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6189,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6190,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6191,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6192,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6193,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6194,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6195,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6196,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6197,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6198,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6199,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6200,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6201,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6202,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6203,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6204,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6205,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6206,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6207,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6208,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6209,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6210,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6211,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6212,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6213,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6214,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6215,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6216,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6217,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6218,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6219,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6220,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6221,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6222,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6223,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6224,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6225,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6226,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6227,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6228,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6229,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6230,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6231,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6232,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6233,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6234,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6235,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6236,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6237,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6238,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6239,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6240,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6241,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6242,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6243,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6244,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6245,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6246,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6247,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6248,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6249,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6250,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6251,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6252,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6253,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6254,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6255,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6256,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6257,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6258,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6259,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6260,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6261,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6262,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6263,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6264,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6265,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6266,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6267,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6268,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6269,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6270,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6271,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6272,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6273,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6274,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6275,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6276,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6277,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6278,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6279,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6280,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6281,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6282,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6283,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6284,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6285,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6286,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6287,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6288,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6289,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6290,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6291,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6292,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6293,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6294,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6295,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6296,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6297,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6298,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6299,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6300,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6301,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6302,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6303,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6304,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6305,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6306,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6307,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6308,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6309,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6310,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6311,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6312,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6313,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6314,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6315,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6316,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6317,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6318,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6319,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6320,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6321,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6322,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6323,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6324,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6325,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6326,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6327,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6328,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6329,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6330,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6331,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6332,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6333,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6334,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6335,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6336,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6337,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6338,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6339,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6340,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6341,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6342,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6343,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6344,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6345,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6346,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6347,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6348,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6349,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6350,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6351,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6352,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6353,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6354,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6355,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6356,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6357,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6358,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6359,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6360,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6361,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6362,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6363,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6364,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6365,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6366,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6367,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6368,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6369,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6370,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6371,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6372,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6373,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6374,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6375,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6376,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6377,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6378,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6379,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6380,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6381,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6382,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6383,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6384,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6385,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6386,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6387,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6388,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6389,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6390,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6391,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6392,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6393,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6394,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6395,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6396,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6397,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6398,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6399,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6400,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6401,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6402,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6403,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6404,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6405,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6406,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6407,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6408,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6409,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6410,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6411,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6412,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6413,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6414,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6415,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6416,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6417,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6418,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6419,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6420,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6421,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6422,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6423,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6424,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6425,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6426,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6427,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6428,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6429,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6430,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6431,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6432,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6433,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6434,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6435,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6436,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6437,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6438,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6439,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6440,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6441,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6442,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6443,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6444,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6445,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6446,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6447,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6448,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6449,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6450,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6451,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6452,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6453,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6454,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6455,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6456,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6457,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6458,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6459,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6460,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6461,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6462,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6463,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6464,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6465,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6466,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6467,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6468,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6469,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6470,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6471,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6472,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6473,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6474,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6475,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6476,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6477,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6478,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6479,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6480,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6481,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6482,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6483,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6484,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6485,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6486,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6487,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6488,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6489,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6490,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6491,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6492,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6493,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6494,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6495,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6496,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6497,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6498,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6499,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6500,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6501,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6502,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6503,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6504,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6505,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6506,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6507,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6508,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6509,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6510,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6511,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6512,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6513,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6514,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6515,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6516,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6517,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6518,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6519,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6520,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6521,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6522,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6523,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6524,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6525,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6526,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6527,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6528,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6529,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6530,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6531,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6532,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6533,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6534,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6535,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6536,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6537,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6538,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6539,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6540,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6541,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6542,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6543,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6544,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6545,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6546,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6547,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6548,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6549,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6550,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6551,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6552,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6553,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6554,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6555,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6556,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6557,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6558,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6559,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6560,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6561,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6562,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6563,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6564,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6565,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6566,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6567,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6568,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6569,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6570,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6571,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,B
6572,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6573,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,A
6574,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6575,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
6576,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
6577,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,C
